artifact,result_status,mission_terminal,navigation_success_claimed,result_path,failure_path,failure_reason,recorded_summary,source_reports,physical_reader_path,verified_goal_arrivals,verified_home_arrivals,round_trip_checks_passed,disallowed_contact_samples
go2_single_pass_receipt_copied_benchmark_v1_attempt_001,SINGLE_PASS_RECEIPT_COPIED_BENCHMARK_V1_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_single_pass_receipt_copied_benchmark_v1_attempt_001/result.json,,,"{""status"":""SINGLE_PASS_RECEIPT_COPIED_BENCHMARK_V1_COMPLETE"",""wall_s"":1059.9303622080479}",docs/go2_single_pass_receipt_copied_benchmark_result_2026-09-09.md;docs/go2_single_pass_receipt_copied_benchmark_v1_2026-09-09.md;docs/go2_single_pass_receipt_copied_preparation_2026-09-09.md,,,,,
go2_single_pass_receipt_phases_v1_attempt_001,SINGLE_PASS_RECEIPT_PHASE_V1_COMPLETE,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_single_pass_receipt_phases_v1_attempt_001/result.json,,,"{""status"":""SINGLE_PASS_RECEIPT_PHASE_V1_COMPLETE"",""wall_s"":697.9324051099829}",docs/go2_single_pass_receipt_phases_preparation_2026-09-09.md;docs/go2_single_pass_receipt_phases_result_2026-09-09.md;docs/go2_single_pass_receipt_phases_v1_2026-09-09.md,,,,,
go2_snapshot_camera_renderer_check_v1_attempt_001,RESULT_RECORDED,,,/home/andrewknowles/RecoveryStorage/LeWMQuad-v3/.generated/navigation_development_artifacts_v1/go2_snapshot_camera_renderer_check_v1_attempt_001/result.json,,,{},docs/go2_asynchronous_camera_host_timing_2026-09-15.md,,,,,
go2_sparse_corner_comparison_01_jepa_noise_2mm_native_layout00_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,OBSERVED_ROUND_TRIP_CANDIDATE,False,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_sparse_corner_comparison_01_jepa_noise_2mm_native_layout00_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""OBSERVED_ROUND_TRIP_CANDIDATE"",""navigation_success_claimed"":false,""simulation_s"":203.3,""wall_s"":266.448656717,""camera_frames"":2031,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":1204,\""measured_ns\"":121900000000,\""target_initial_body_xy_m\"":[0.0,-1.3],\""observed_position_initial_body_xy_m\"":[0.0017469164922427958,-1.2912981789397269],\""observed_distance_m\"":0.008875438411474873,\""quiet_intervals\"":10,\""native_verified\"":false},{\""phase\"":\""RETURN\"",\""frame\"":2028,\""measured_ns\"":204300000000,\""target_initial_body_xy_m\"":[0.0,0.0],\""observed_position_initial_body_xy_m\"":[0.017488518778302535,-0.009542720859831854],\""observed_distance_m\"":0.019922645669381123,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_sparse_corner_comparison_01_jepa_noise_2mm_native_layout00_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,1,True,0
go2_sparse_corner_comparison_02_supervised_rollout_noise_2mm_native_layout00_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,OBSERVED_ROUND_TRIP_CANDIDATE,False,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_sparse_corner_comparison_02_supervised_rollout_noise_2mm_native_layout00_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""OBSERVED_ROUND_TRIP_CANDIDATE"",""navigation_success_claimed"":false,""simulation_s"":262.12,""wall_s"":340.598703702,""camera_frames"":2619,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":1860,\""measured_ns\"":187500000000,\""target_initial_body_xy_m\"":[0.0,-1.3],\""observed_position_initial_body_xy_m\"":[0.0031815108095636794,-1.3138857280137701],\""observed_distance_m\"":0.014245541530730581,\""quiet_intervals\"":10,\""native_verified\"":false},{\""phase\"":\""RETURN\"",\""frame\"":2616,\""measured_ns\"":263100000000,\""target_initial_body_xy_m\"":[0.0,0.0],\""observed_position_initial_body_xy_m\"":[0.005579898183573644,-0.002429906725992232],\""observed_distance_m\"":0.006086025832681845,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_sparse_corner_comparison_02_supervised_rollout_noise_2mm_native_layout00_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,1,True,0
go2_sparse_corner_comparison_03_command_history_noise_2mm_native_layout00_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,OBSERVED_ROUND_TRIP_CANDIDATE,False,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_sparse_corner_comparison_03_command_history_noise_2mm_native_layout00_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""OBSERVED_ROUND_TRIP_CANDIDATE"",""navigation_success_claimed"":false,""simulation_s"":257.7,""wall_s"":335.194556326,""camera_frames"":2574,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":1577,\""measured_ns\"":159200000000,\""target_initial_body_xy_m\"":[0.0,-1.3],\""observed_position_initial_body_xy_m\"":[0.0018978950116790162,-1.299035464801272],\""observed_distance_m\"":0.0021289278111155606,\""quiet_intervals\"":10,\""native_verified\"":false},{\""phase\"":\""RETURN\"",\""frame\"":2572,\""measured_ns\"":258700000000,\""target_initial_body_xy_m\"":[0.0,0.0],\""observed_position_initial_body_xy_m\"":[-0.003789450083509727,0.006244711656399704],\""observed_distance_m\"":0.0073045434906629314,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_sparse_corner_comparison_03_command_history_noise_2mm_native_layout00_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,1,True,0
go2_sparse_corner_comparison_04_reactive_feedback_noise_2mm_native_layout00_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,OBSERVED_ROUND_TRIP_CANDIDATE,False,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_sparse_corner_comparison_04_reactive_feedback_noise_2mm_native_layout00_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""OBSERVED_ROUND_TRIP_CANDIDATE"",""navigation_success_claimed"":false,""simulation_s"":192.54,""wall_s"":249.095918453,""camera_frames"":1923,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":1092,\""measured_ns\"":110700000000,\""target_initial_body_xy_m\"":[0.0,-1.3],\""observed_position_initial_body_xy_m\"":[0.006690213737654443,-1.2919263624629476],\""observed_distance_m\"":0.010485350873251838,\""quiet_intervals\"":10,\""native_verified\"":false},{\""phase\"":\""RETURN\"",\""frame\"":1921,\""measured_ns\"":193600000000,\""target_initial_body_xy_m\"":[0.0,0.0],\""observed_position_initial_body_xy_m\"":[0.0027904015634736532,0.008563604708026135],\""observed_distance_m\"":0.009006756712644323,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_sparse_corner_comparison_04_reactive_feedback_noise_2mm_native_layout00_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,1,True,0
go2_sparse_corner_comparison_05_jepa_no_route_turn_memory_noise_2mm_native_layout00_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,OBSERVED_ROUND_TRIP_CANDIDATE,False,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_sparse_corner_comparison_05_jepa_no_route_turn_memory_noise_2mm_native_layout00_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""OBSERVED_ROUND_TRIP_CANDIDATE"",""navigation_success_claimed"":false,""simulation_s"":235.5,""wall_s"":305.616204947,""camera_frames"":2349,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":1554,\""measured_ns\"":156900000000,\""target_initial_body_xy_m\"":[0.0,-1.3],\""observed_position_initial_body_xy_m\"":[0.01763754960786675,-1.308259532829216],\""observed_distance_m\"":0.019475703805687108,\""quiet_intervals\"":10,\""native_verified\"":false},{\""phase\"":\""RETURN\"",\""frame\"":2347,\""measured_ns\"":236200000000,\""target_initial_body_xy_m\"":[0.0,0.0],\""observed_position_initial_body_xy_m\"":[0.01544307320886756,-0.009247925286771205],\""observed_distance_m\"":0.018000350892250553,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_sparse_corner_comparison_05_jepa_no_route_turn_memory_noise_2mm_native_layout00_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,1,True,0
go2_sparse_corner_completion_jepa_noise_2mm_native_layout01_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,OBSERVED_ROUND_TRIP_CANDIDATE,False,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_sparse_corner_completion_jepa_noise_2mm_native_layout01_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""OBSERVED_ROUND_TRIP_CANDIDATE"",""navigation_success_claimed"":false,""simulation_s"":255.42,""wall_s"":333.972564388,""camera_frames"":2549,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":1321,\""measured_ns\"":133600000000,\""target_initial_body_xy_m\"":[0.0,1.3],\""observed_position_initial_body_xy_m\"":[0.00752871064544169,1.3107517244736988],\""observed_distance_m\"":0.013125588106485743,\""quiet_intervals\"":10,\""native_verified\"":false},{\""phase\"":\""RETURN\"",\""frame\"":2547,\""measured_ns\"":256200000000,\""target_initial_body_xy_m\"":[0.0,0.0],\""observed_position_initial_body_xy_m\"":[-0.003189081388605919,0.011569024867752546],\""observed_distance_m\"":0.012000524009135162,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md;docs/go2_sparse_corner_completion_2026-09-17.md,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_sparse_corner_completion_jepa_noise_2mm_native_layout01_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,1,True,0
go2_sparse_corner_replication_01_jepa_noise_2mm_native_layout00_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,OBSERVED_ROUND_TRIP_CANDIDATE,False,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_sparse_corner_replication_01_jepa_noise_2mm_native_layout00_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""OBSERVED_ROUND_TRIP_CANDIDATE"",""navigation_success_claimed"":false,""simulation_s"":234.08,""wall_s"":309.913577237,""camera_frames"":2339,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":1593,\""measured_ns\"":160800000000,\""target_initial_body_xy_m\"":[0.0,1.3],\""observed_position_initial_body_xy_m\"":[-0.0003441133799125375,1.2883010689339354],\""observed_distance_m\"":0.011703990862383995,\""quiet_intervals\"":10,\""native_verified\"":false},{\""phase\"":\""RETURN\"",\""frame\"":2337,\""measured_ns\"":235200000000,\""target_initial_body_xy_m\"":[0.0,0.0],\""observed_position_initial_body_xy_m\"":[-0.0028395905998056235,0.005429850498563175],\""observed_distance_m\"":0.00612752406859828,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_sparse_corner_replication_01_jepa_noise_2mm_native_layout00_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,1,True,0
go2_sparse_corner_replication_02_supervised_rollout_noise_2mm_native_layout00_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,OBSERVED_ROUND_TRIP_CANDIDATE,False,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_sparse_corner_replication_02_supervised_rollout_noise_2mm_native_layout00_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""OBSERVED_ROUND_TRIP_CANDIDATE"",""navigation_success_claimed"":false,""simulation_s"":253.68,""wall_s"":331.918432153,""camera_frames"":2534,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":1425,\""measured_ns\"":144000000000,\""target_initial_body_xy_m\"":[0.0,1.3],\""observed_position_initial_body_xy_m\"":[-0.0060247896682047485,1.2875686443215777],\""observed_distance_m\"":0.013814365513824742,\""quiet_intervals\"":10,\""native_verified\"":false},{\""phase\"":\""RETURN\"",\""frame\"":2532,\""measured_ns\"":254700000000,\""target_initial_body_xy_m\"":[0.0,0.0],\""observed_position_initial_body_xy_m\"":[-0.004305987820047784,-0.00516734987521751],\""observed_distance_m\"":0.006726294361631097,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_sparse_corner_replication_02_supervised_rollout_noise_2mm_native_layout00_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,1,True,0
go2_sparse_corner_replication_03_command_history_noise_2mm_native_layout00_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,OBSERVED_ROUND_TRIP_CANDIDATE,False,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_sparse_corner_replication_03_command_history_noise_2mm_native_layout00_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""OBSERVED_ROUND_TRIP_CANDIDATE"",""navigation_success_claimed"":false,""simulation_s"":240.9,""wall_s"":315.857301223,""camera_frames"":2407,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":1696,\""measured_ns\"":171100000000,\""target_initial_body_xy_m\"":[0.0,1.3],\""observed_position_initial_body_xy_m\"":[-0.0015001972514332013,1.3026617548202273],\""observed_distance_m\"":0.0030554100406018593,\""quiet_intervals\"":10,\""native_verified\"":false},{\""phase\"":\""RETURN\"",\""frame\"":2405,\""measured_ns\"":242000000000,\""target_initial_body_xy_m\"":[0.0,0.0],\""observed_position_initial_body_xy_m\"":[0.004391913747230201,0.004102180575654408],\""observed_distance_m\"":0.006009724772265862,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_sparse_corner_replication_03_command_history_noise_2mm_native_layout00_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,1,True,0
go2_sparse_corner_replication_04_reactive_feedback_noise_2mm_native_layout00_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,OBSERVED_ROUND_TRIP_CANDIDATE,False,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_sparse_corner_replication_04_reactive_feedback_noise_2mm_native_layout00_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""OBSERVED_ROUND_TRIP_CANDIDATE"",""navigation_success_claimed"":false,""simulation_s"":254.9,""wall_s"":332.992147279,""camera_frames"":2547,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":1177,\""measured_ns\"":119200000000,\""target_initial_body_xy_m\"":[0.0,1.3],\""observed_position_initial_body_xy_m\"":[0.004944539770408371,1.3125260598738404],\""observed_distance_m\"":0.013466649527784699,\""quiet_intervals\"":10,\""native_verified\"":false},{\""phase\"":\""RETURN\"",\""frame\"":2545,\""measured_ns\"":256000000000,\""target_initial_body_xy_m\"":[0.0,0.0],\""observed_position_initial_body_xy_m\"":[-0.0012988338909043222,-0.0007400174497470127],\""observed_distance_m\"":0.0014948562814169571,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_sparse_corner_replication_04_reactive_feedback_noise_2mm_native_layout00_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,1,True,0
go2_sparse_corner_replication_05_jepa_no_route_turn_memory_noise_2mm_native_layout00_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,OBSERVED_ROUND_TRIP_CANDIDATE,False,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_sparse_corner_replication_05_jepa_no_route_turn_memory_noise_2mm_native_layout00_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""OBSERVED_ROUND_TRIP_CANDIDATE"",""navigation_success_claimed"":false,""simulation_s"":262.08,""wall_s"":342.606586465,""camera_frames"":2619,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":1805,\""measured_ns\"":182000000000,\""target_initial_body_xy_m\"":[0.0,1.3],\""observed_position_initial_body_xy_m\"":[-0.002929899584951358,1.307356550768028],\""observed_distance_m\"":0.007918532110212812,\""quiet_intervals\"":10,\""native_verified\"":false},{\""phase\"":\""RETURN\"",\""frame\"":2617,\""measured_ns\"":263200000000,\""target_initial_body_xy_m\"":[0.0,0.0],\""observed_position_initial_body_xy_m\"":[0.00461521653036585,0.005300980862829262],\""observed_distance_m\"":0.007028557585326044,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_sparse_corner_replication_05_jepa_no_route_turn_memory_noise_2mm_native_layout00_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,1,True,0
go2_sparse_corner_replication_06_command_history_noise_2mm_native_layout01_4800_v1_attempt_001,FAILURE_RECORD_ONLY,,,,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_sparse_corner_replication_06_command_history_noise_2mm_native_layout01_4800_v1_attempt_001/failure.json,"RuntimeError('[{\'stage\': \'tracking\', \'reason\': ""ValueError(\'measured visual pose unavailable\')""}]')",{},docs/go2_sparse_corner_replication_failure_diagnosis_2026-09-17.md,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_sparse_corner_replication_06_command_history_noise_2mm_native_layout01_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,0,0,False,0
go2_sparse_corner_replication_07_reactive_feedback_noise_2mm_native_layout01_4800_v1_attempt_001,PACED_NATIVE_PREFIX_COMPLETE,OBSERVED_ROUND_TRIP_CANDIDATE,False,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_sparse_corner_replication_07_reactive_feedback_noise_2mm_native_layout01_4800_v1_attempt_001/result.json,,,"{""status"":""PACED_NATIVE_PREFIX_COMPLETE"",""mission_terminal"":""OBSERVED_ROUND_TRIP_CANDIDATE"",""navigation_success_claimed"":false,""simulation_s"":222.54,""wall_s"":290.358809639,""camera_frames"":2222,""disallowed_contact"":false,""observed_arrivals"":""[{\""phase\"":\""OUTBOUND\"",\""frame\"":1153,\""measured_ns\"":116800000000,\""target_initial_body_xy_m\"":[0.0,2.6],\""observed_position_initial_body_xy_m\"":[0.01844106815947439,2.6045259299135823],\""observed_distance_m\"":0.018988339486248892,\""quiet_intervals\"":10,\""native_verified\"":false},{\""phase\"":\""RETURN\"",\""frame\"":2219,\""measured_ns\"":223400000000,\""target_initial_body_xy_m\"":[0.0,0.0],\""observed_position_initial_body_xy_m\"":[0.007100057401513501,0.0075683234425314],\""observed_distance_m\"":0.010377395378203386,\""quiet_intervals\"":10,\""native_verified\"":false}]""}",docs/go2_development_artifact_retention_2026-09-14.md,/mnt/steam_drive/LeWMQuad-v3/navigation_development_artifacts_v1/go2_sparse_corner_replication_07_reactive_feedback_noise_2mm_native_layout01_4800_v1_attempt_001/continuous_native_arrival_evaluation.json,1,1,True,0
